index,index_g,index_g_n_f,plot_type,plot_name,year,treatment,native,forb,grazer,interval,f_grazed,f_native,f_forb,f_sheep,f_interval,f_break,f_one_yr,f_two_yr,f_year,in_v1
w_444_2016,w_444_2016_g1,w_444_2016_g1_n0_f0,w,444,2016,Grazed,Non-native,Not forb,Goat,New plot,g1,n0,f0,s0,i0,b0,o0,t0,y1,FALSE
w_444_2016,w_444_2016_g1,w_444_2016_g1_n0_f1,w,444,2016,Grazed,Non-native,Forb,Goat,New plot,g1,n0,f1,s0,i0,b0,o0,t0,y1,FALSE
w_444_2016,w_444_2016_g1,w_444_2016_g1_n1_f0,w,444,2016,Grazed,Native,Not forb,Goat,New plot,g1,n1,f0,s0,i0,b0,o0,t0,y1,FALSE
w_444_2016,w_444_2016_g1,w_444_2016_g1_n1_f1,w,444,2016,Grazed,Native,Forb,Goat,New plot,g1,n1,f1,s0,i0,b0,o0,t0,y1,FALSE
w_444_2016,w_444_2016_g0,w_444_2016_g0_n0_f0,w,444,2016,Ungrazed,Non-native,Not forb,Goat,New plot,g0,n0,f0,s0,i0,b0,o0,t0,y1,FALSE
w_444_2016,w_444_2016_g0,w_444_2016_g0_n0_f1,w,444,2016,Ungrazed,Non-native,Forb,Goat,New plot,g0,n0,f1,s0,i0,b0,o0,t0,y1,FALSE
w_444_2016,w_444_2016_g0,w_444_2016_g0_n1_f0,w,444,2016,Ungrazed,Native,Not forb,Goat,New plot,g0,n1,f0,s0,i0,b0,o0,t0,y1,FALSE
w_444_2016,w_444_2016_g0,w_444_2016_g0_n1_f1,w,444,2016,Ungrazed,Native,Forb,Goat,New plot,g0,n1,f1,s0,i0,b0,o0,t0,y1,FALSE
w_447_2016,w_447_2016_g1,w_447_2016_g1_n0_f0,w,447,2016,Grazed,Non-native,Not forb,Goat,New plot,g1,n0,f0,s0,i0,b0,o0,t0,y1,FALSE
w_447_2016,w_447_2016_g1,w_447_2016_g1_n0_f1,w,447,2016,Grazed,Non-native,Forb,Goat,New plot,g1,n0,f1,s0,i0,b0,o0,t0,y1,FALSE
w_447_2016,w_447_2016_g1,w_447_2016_g1_n1_f0,w,447,2016,Grazed,Native,Not forb,Goat,New plot,g1,n1,f0,s0,i0,b0,o0,t0,y1,FALSE
w_447_2016,w_447_2016_g1,w_447_2016_g1_n1_f1,w,447,2016,Grazed,Native,Forb,Goat,New plot,g1,n1,f1,s0,i0,b0,o0,t0,y1,FALSE
w_447_2016,w_447_2016_g0,w_447_2016_g0_n0_f0,w,447,2016,Ungrazed,Non-native,Not forb,Goat,New plot,g0,n0,f0,s0,i0,b0,o0,t0,y1,FALSE
w_447_2016,w_447_2016_g0,w_447_2016_g0_n0_f1,w,447,2016,Ungrazed,Non-native,Forb,Goat,New plot,g0,n0,f1,s0,i0,b0,o0,t0,y1,FALSE
w_447_2016,w_447_2016_g0,w_447_2016_g0_n1_f0,w,447,2016,Ungrazed,Native,Not forb,Goat,New plot,g0,n1,f0,s0,i0,b0,o0,t0,y1,FALSE
w_447_2016,w_447_2016_g0,w_447_2016_g0_n1_f1,w,447,2016,Ungrazed,Native,Forb,Goat,New plot,g0,n1,f1,s0,i0,b0,o0,t0,y1,FALSE
w_448_2016,w_448_2016_g1,w_448_2016_g1_n0_f0,w,448,2016,Grazed,Non-native,Not forb,Goat,New plot,g1,n0,f0,s0,i0,b0,o0,t0,y1,TRUE
w_448_2016,w_448_2016_g1,w_448_2016_g1_n0_f1,w,448,2016,Grazed,Non-native,Forb,Goat,New plot,g1,n0,f1,s0,i0,b0,o0,t0,y1,TRUE
w_448_2016,w_448_2016_g1,w_448_2016_g1_n1_f0,w,448,2016,Grazed,Native,Not forb,Goat,New plot,g1,n1,f0,s0,i0,b0,o0,t0,y1,TRUE
w_448_2016,w_448_2016_g1,w_448_2016_g1_n1_f1,w,448,2016,Grazed,Native,Forb,Goat,New plot,g1,n1,f1,s0,i0,b0,o0,t0,y1,TRUE
w_448_2016,w_448_2016_g0,w_448_2016_g0_n0_f0,w,448,2016,Ungrazed,Non-native,Not forb,Goat,New plot,g0,n0,f0,s0,i0,b0,o0,t0,y1,TRUE
w_448_2016,w_448_2016_g0,w_448_2016_g0_n0_f1,w,448,2016,Ungrazed,Non-native,Forb,Goat,New plot,g0,n0,f1,s0,i0,b0,o0,t0,y1,TRUE
w_448_2016,w_448_2016_g0,w_448_2016_g0_n1_f0,w,448,2016,Ungrazed,Native,Not forb,Goat,New plot,g0,n1,f0,s0,i0,b0,o0,t0,y1,TRUE
w_448_2016,w_448_2016_g0,w_448_2016_g0_n1_f1,w,448,2016,Ungrazed,Native,Forb,Goat,New plot,g0,n1,f1,s0,i0,b0,o0,t0,y1,TRUE
w_449_2016,w_449_2016_g1,w_449_2016_g1_n0_f0,w,449,2016,Grazed,Non-native,Not forb,Goat,New plot,g1,n0,f0,s0,i0,b0,o0,t0,y1,FALSE
w_449_2016,w_449_2016_g1,w_449_2016_g1_n0_f1,w,449,2016,Grazed,Non-native,Forb,Goat,New plot,g1,n0,f1,s0,i0,b0,o0,t0,y1,FALSE
w_449_2016,w_449_2016_g1,w_449_2016_g1_n1_f0,w,449,2016,Grazed,Native,Not forb,Goat,New plot,g1,n1,f0,s0,i0,b0,o0,t0,y1,FALSE
w_449_2016,w_449_2016_g1,w_449_2016_g1_n1_f1,w,449,2016,Grazed,Native,Forb,Goat,New plot,g1,n1,f1,s0,i0,b0,o0,t0,y1,FALSE
w_449_2016,w_449_2016_g0,w_449_2016_g0_n0_f0,w,449,2016,Ungrazed,Non-native,Not forb,Goat,New plot,g0,n0,f0,s0,i0,b0,o0,t0,y1,FALSE
w_449_2016,w_449_2016_g0,w_449_2016_g0_n0_f1,w,449,2016,Ungrazed,Non-native,Forb,Goat,New plot,g0,n0,f1,s0,i0,b0,o0,t0,y1,FALSE
w_449_2016,w_449_2016_g0,w_449_2016_g0_n1_f0,w,449,2016,Ungrazed,Native,Not forb,Goat,New plot,g0,n1,f0,s0,i0,b0,o0,t0,y1,FALSE
w_449_2016,w_449_2016_g0,w_449_2016_g0_n1_f1,w,449,2016,Ungrazed,Native,Forb,Goat,New plot,g0,n1,f1,s0,i0,b0,o0,t0,y1,FALSE
w_455_2016,w_455_2016_g1,w_455_2016_g1_n0_f0,w,455,2016,Grazed,Non-native,Not forb,Goat,New plot,g1,n0,f0,s0,i0,b0,o0,t0,y1,TRUE
w_455_2016,w_455_2016_g1,w_455_2016_g1_n0_f1,w,455,2016,Grazed,Non-native,Forb,Goat,New plot,g1,n0,f1,s0,i0,b0,o0,t0,y1,TRUE
w_455_2016,w_455_2016_g1,w_455_2016_g1_n1_f0,w,455,2016,Grazed,Native,Not forb,Goat,New plot,g1,n1,f0,s0,i0,b0,o0,t0,y1,TRUE
w_455_2016,w_455_2016_g1,w_455_2016_g1_n1_f1,w,455,2016,Grazed,Native,Forb,Goat,New plot,g1,n1,f1,s0,i0,b0,o0,t0,y1,TRUE
w_455_2016,w_455_2016_g0,w_455_2016_g0_n0_f0,w,455,2016,Ungrazed,Non-native,Not forb,Goat,New plot,g0,n0,f0,s0,i0,b0,o0,t0,y1,TRUE
w_455_2016,w_455_2016_g0,w_455_2016_g0_n0_f1,w,455,2016,Ungrazed,Non-native,Forb,Goat,New plot,g0,n0,f1,s0,i0,b0,o0,t0,y1,TRUE
w_455_2016,w_455_2016_g0,w_455_2016_g0_n1_f0,w,455,2016,Ungrazed,Native,Not forb,Goat,New plot,g0,n1,f0,s0,i0,b0,o0,t0,y1,TRUE
w_455_2016,w_455_2016_g0,w_455_2016_g0_n1_f1,w,455,2016,Ungrazed,Native,Forb,Goat,New plot,g0,n1,f1,s0,i0,b0,o0,t0,y1,TRUE
w_456_2016,w_456_2016_g1,w_456_2016_g1_n0_f0,w,456,2016,Grazed,Non-native,Not forb,Goat,New plot,g1,n0,f0,s0,i0,b0,o0,t0,y1,FALSE
w_456_2016,w_456_2016_g1,w_456_2016_g1_n0_f1,w,456,2016,Grazed,Non-native,Forb,Goat,New plot,g1,n0,f1,s0,i0,b0,o0,t0,y1,FALSE
w_456_2016,w_456_2016_g1,w_456_2016_g1_n1_f0,w,456,2016,Grazed,Native,Not forb,Goat,New plot,g1,n1,f0,s0,i0,b0,o0,t0,y1,FALSE
w_456_2016,w_456_2016_g1,w_456_2016_g1_n1_f1,w,456,2016,Grazed,Native,Forb,Goat,New plot,g1,n1,f1,s0,i0,b0,o0,t0,y1,FALSE
w_456_2016,w_456_2016_g0,w_456_2016_g0_n0_f0,w,456,2016,Ungrazed,Non-native,Not forb,Goat,New plot,g0,n0,f0,s0,i0,b0,o0,t0,y1,FALSE
w_456_2016,w_456_2016_g0,w_456_2016_g0_n0_f1,w,456,2016,Ungrazed,Non-native,Forb,Goat,New plot,g0,n0,f1,s0,i0,b0,o0,t0,y1,FALSE
w_456_2016,w_456_2016_g0,w_456_2016_g0_n1_f0,w,456,2016,Ungrazed,Native,Not forb,Goat,New plot,g0,n1,f0,s0,i0,b0,o0,t0,y1,FALSE
w_456_2016,w_456_2016_g0,w_456_2016_g0_n1_f1,w,456,2016,Ungrazed,Native,Forb,Goat,New plot,g0,n1,f1,s0,i0,b0,o0,t0,y1,FALSE
w_459_2016,w_459_2016_g1,w_459_2016_g1_n0_f0,w,459,2016,Grazed,Non-native,Not forb,Goat,New plot,g1,n0,f0,s0,i0,b0,o0,t0,y1,TRUE
w_459_2016,w_459_2016_g1,w_459_2016_g1_n0_f1,w,459,2016,Grazed,Non-native,Forb,Goat,New plot,g1,n0,f1,s0,i0,b0,o0,t0,y1,TRUE
w_459_2016,w_459_2016_g1,w_459_2016_g1_n1_f0,w,459,2016,Grazed,Native,Not forb,Goat,New plot,g1,n1,f0,s0,i0,b0,o0,t0,y1,TRUE
w_459_2016,w_459_2016_g1,w_459_2016_g1_n1_f1,w,459,2016,Grazed,Native,Forb,Goat,New plot,g1,n1,f1,s0,i0,b0,o0,t0,y1,TRUE
w_459_2016,w_459_2016_g0,w_459_2016_g0_n0_f0,w,459,2016,Ungrazed,Non-native,Not forb,Goat,New plot,g0,n0,f0,s0,i0,b0,o0,t0,y1,TRUE
w_459_2016,w_459_2016_g0,w_459_2016_g0_n0_f1,w,459,2016,Ungrazed,Non-native,Forb,Goat,New plot,g0,n0,f1,s0,i0,b0,o0,t0,y1,TRUE
w_459_2016,w_459_2016_g0,w_459_2016_g0_n1_f0,w,459,2016,Ungrazed,Native,Not forb,Goat,New plot,g0,n1,f0,s0,i0,b0,o0,t0,y1,TRUE
w_459_2016,w_459_2016_g0,w_459_2016_g0_n1_f1,w,459,2016,Ungrazed,Native,Forb,Goat,New plot,g0,n1,f1,s0,i0,b0,o0,t0,y1,TRUE
w_460_2016,w_460_2016_g1,w_460_2016_g1_n0_f0,w,460,2016,Grazed,Non-native,Not forb,Goat,New plot,g1,n0,f0,s0,i0,b0,o0,t0,y1,TRUE
w_460_2016,w_460_2016_g1,w_460_2016_g1_n0_f1,w,460,2016,Grazed,Non-native,Forb,Goat,New plot,g1,n0,f1,s0,i0,b0,o0,t0,y1,TRUE
w_460_2016,w_460_2016_g1,w_460_2016_g1_n1_f0,w,460,2016,Grazed,Native,Not forb,Goat,New plot,g1,n1,f0,s0,i0,b0,o0,t0,y1,TRUE
w_460_2016,w_460_2016_g1,w_460_2016_g1_n1_f1,w,460,2016,Grazed,Native,Forb,Goat,New plot,g1,n1,f1,s0,i0,b0,o0,t0,y1,TRUE
w_460_2016,w_460_2016_g0,w_460_2016_g0_n0_f0,w,460,2016,Ungrazed,Non-native,Not forb,Goat,New plot,g0,n0,f0,s0,i0,b0,o0,t0,y1,TRUE
w_460_2016,w_460_2016_g0,w_460_2016_g0_n0_f1,w,460,2016,Ungrazed,Non-native,Forb,Goat,New plot,g0,n0,f1,s0,i0,b0,o0,t0,y1,TRUE
w_460_2016,w_460_2016_g0,w_460_2016_g0_n1_f0,w,460,2016,Ungrazed,Native,Not forb,Goat,New plot,g0,n1,f0,s0,i0,b0,o0,t0,y1,TRUE
w_460_2016,w_460_2016_g0,w_460_2016_g0_n1_f1,w,460,2016,Ungrazed,Native,Forb,Goat,New plot,g0,n1,f1,s0,i0,b0,o0,t0,y1,TRUE
w_461_2016,w_461_2016_g1,w_461_2016_g1_n0_f0,w,461,2016,Grazed,Non-native,Not forb,Goat,New plot,g1,n0,f0,s0,i0,b0,o0,t0,y1,TRUE
w_461_2016,w_461_2016_g1,w_461_2016_g1_n0_f1,w,461,2016,Grazed,Non-native,Forb,Goat,New plot,g1,n0,f1,s0,i0,b0,o0,t0,y1,TRUE
w_461_2016,w_461_2016_g1,w_461_2016_g1_n1_f0,w,461,2016,Grazed,Native,Not forb,Goat,New plot,g1,n1,f0,s0,i0,b0,o0,t0,y1,TRUE
w_461_2016,w_461_2016_g1,w_461_2016_g1_n1_f1,w,461,2016,Grazed,Native,Forb,Goat,New plot,g1,n1,f1,s0,i0,b0,o0,t0,y1,TRUE
w_461_2016,w_461_2016_g0,w_461_2016_g0_n0_f0,w,461,2016,Ungrazed,Non-native,Not forb,Goat,New plot,g0,n0,f0,s0,i0,b0,o0,t0,y1,TRUE
w_461_2016,w_461_2016_g0,w_461_2016_g0_n0_f1,w,461,2016,Ungrazed,Non-native,Forb,Goat,New plot,g0,n0,f1,s0,i0,b0,o0,t0,y1,TRUE
w_461_2016,w_461_2016_g0,w_461_2016_g0_n1_f0,w,461,2016,Ungrazed,Native,Not forb,Goat,New plot,g0,n1,f0,s0,i0,b0,o0,t0,y1,TRUE
w_461_2016,w_461_2016_g0,w_461_2016_g0_n1_f1,w,461,2016,Ungrazed,Native,Forb,Goat,New plot,g0,n1,f1,s0,i0,b0,o0,t0,y1,TRUE
w_462_2016,w_462_2016_g1,w_462_2016_g1_n0_f0,w,462,2016,Grazed,Non-native,Not forb,Goat,New plot,g1,n0,f0,s0,i0,b0,o0,t0,y1,FALSE
w_462_2016,w_462_2016_g1,w_462_2016_g1_n0_f1,w,462,2016,Grazed,Non-native,Forb,Goat,New plot,g1,n0,f1,s0,i0,b0,o0,t0,y1,FALSE
w_462_2016,w_462_2016_g1,w_462_2016_g1_n1_f0,w,462,2016,Grazed,Native,Not forb,Goat,New plot,g1,n1,f0,s0,i0,b0,o0,t0,y1,FALSE
w_462_2016,w_462_2016_g1,w_462_2016_g1_n1_f1,w,462,2016,Grazed,Native,Forb,Goat,New plot,g1,n1,f1,s0,i0,b0,o0,t0,y1,FALSE
w_462_2016,w_462_2016_g0,w_462_2016_g0_n0_f0,w,462,2016,Ungrazed,Non-native,Not forb,Goat,New plot,g0,n0,f0,s0,i0,b0,o0,t0,y1,FALSE
w_462_2016,w_462_2016_g0,w_462_2016_g0_n0_f1,w,462,2016,Ungrazed,Non-native,Forb,Goat,New plot,g0,n0,f1,s0,i0,b0,o0,t0,y1,FALSE
w_462_2016,w_462_2016_g0,w_462_2016_g0_n1_f0,w,462,2016,Ungrazed,Native,Not forb,Goat,New plot,g0,n1,f0,s0,i0,b0,o0,t0,y1,FALSE
w_462_2016,w_462_2016_g0,w_462_2016_g0_n1_f1,w,462,2016,Ungrazed,Native,Forb,Goat,New plot,g0,n1,f1,s0,i0,b0,o0,t0,y1,FALSE
w_463_2016,w_463_2016_g1,w_463_2016_g1_n0_f0,w,463,2016,Grazed,Non-native,Not forb,Goat,New plot,g1,n0,f0,s0,i0,b0,o0,t0,y1,FALSE
w_463_2016,w_463_2016_g1,w_463_2016_g1_n0_f1,w,463,2016,Grazed,Non-native,Forb,Goat,New plot,g1,n0,f1,s0,i0,b0,o0,t0,y1,FALSE
w_463_2016,w_463_2016_g1,w_463_2016_g1_n1_f0,w,463,2016,Grazed,Native,Not forb,Goat,New plot,g1,n1,f0,s0,i0,b0,o0,t0,y1,FALSE
w_463_2016,w_463_2016_g1,w_463_2016_g1_n1_f1,w,463,2016,Grazed,Native,Forb,Goat,New plot,g1,n1,f1,s0,i0,b0,o0,t0,y1,FALSE
w_463_2016,w_463_2016_g0,w_463_2016_g0_n0_f0,w,463,2016,Ungrazed,Non-native,Not forb,Goat,New plot,g0,n0,f0,s0,i0,b0,o0,t0,y1,FALSE
w_463_2016,w_463_2016_g0,w_463_2016_g0_n0_f1,w,463,2016,Ungrazed,Non-native,Forb,Goat,New plot,g0,n0,f1,s0,i0,b0,o0,t0,y1,FALSE
w_463_2016,w_463_2016_g0,w_463_2016_g0_n1_f0,w,463,2016,Ungrazed,Native,Not forb,Goat,New plot,g0,n1,f0,s0,i0,b0,o0,t0,y1,FALSE
w_463_2016,w_463_2016_g0,w_463_2016_g0_n1_f1,w,463,2016,Ungrazed,Native,Forb,Goat,New plot,g0,n1,f1,s0,i0,b0,o0,t0,y1,FALSE
w_464_2016,w_464_2016_g1,w_464_2016_g1_n0_f0,w,464,2016,Grazed,Non-native,Not forb,Goat,New plot,g1,n0,f0,s0,i0,b0,o0,t0,y1,TRUE
w_464_2016,w_464_2016_g1,w_464_2016_g1_n0_f1,w,464,2016,Grazed,Non-native,Forb,Goat,New plot,g1,n0,f1,s0,i0,b0,o0,t0,y1,TRUE
w_464_2016,w_464_2016_g1,w_464_2016_g1_n1_f0,w,464,2016,Grazed,Native,Not forb,Goat,New plot,g1,n1,f0,s0,i0,b0,o0,t0,y1,TRUE
w_464_2016,w_464_2016_g1,w_464_2016_g1_n1_f1,w,464,2016,Grazed,Native,Forb,Goat,New plot,g1,n1,f1,s0,i0,b0,o0,t0,y1,TRUE
w_464_2016,w_464_2016_g0,w_464_2016_g0_n0_f0,w,464,2016,Ungrazed,Non-native,Not forb,Goat,New plot,g0,n0,f0,s0,i0,b0,o0,t0,y1,TRUE
w_464_2016,w_464_2016_g0,w_464_2016_g0_n0_f1,w,464,2016,Ungrazed,Non-native,Forb,Goat,New plot,g0,n0,f1,s0,i0,b0,o0,t0,y1,TRUE
w_464_2016,w_464_2016_g0,w_464_2016_g0_n1_f0,w,464,2016,Ungrazed,Native,Not forb,Goat,New plot,g0,n1,f0,s0,i0,b0,o0,t0,y1,TRUE
w_464_2016,w_464_2016_g0,w_464_2016_g0_n1_f1,w,464,2016,Ungrazed,Native,Forb,Goat,New plot,g0,n1,f1,s0,i0,b0,o0,t0,y1,TRUE
w_465_2016,w_465_2016_g1,w_465_2016_g1_n0_f0,w,465,2016,Grazed,Non-native,Not forb,Goat,New plot,g1,n0,f0,s0,i0,b0,o0,t0,y1,FALSE
w_465_2016,w_465_2016_g1,w_465_2016_g1_n0_f1,w,465,2016,Grazed,Non-native,Forb,Goat,New plot,g1,n0,f1,s0,i0,b0,o0,t0,y1,FALSE
w_465_2016,w_465_2016_g1,w_465_2016_g1_n1_f0,w,465,2016,Grazed,Native,Not forb,Goat,New plot,g1,n1,f0,s0,i0,b0,o0,t0,y1,FALSE
w_465_2016,w_465_2016_g1,w_465_2016_g1_n1_f1,w,465,2016,Grazed,Native,Forb,Goat,New plot,g1,n1,f1,s0,i0,b0,o0,t0,y1,FALSE
w_465_2016,w_465_2016_g0,w_465_2016_g0_n0_f0,w,465,2016,Ungrazed,Non-native,Not forb,Goat,New plot,g0,n0,f0,s0,i0,b0,o0,t0,y1,FALSE
w_465_2016,w_465_2016_g0,w_465_2016_g0_n0_f1,w,465,2016,Ungrazed,Non-native,Forb,Goat,New plot,g0,n0,f1,s0,i0,b0,o0,t0,y1,FALSE
w_465_2016,w_465_2016_g0,w_465_2016_g0_n1_f0,w,465,2016,Ungrazed,Native,Not forb,Goat,New plot,g0,n1,f0,s0,i0,b0,o0,t0,y1,FALSE
w_465_2016,w_465_2016_g0,w_465_2016_g0_n1_f1,w,465,2016,Ungrazed,Native,Forb,Goat,New plot,g0,n1,f1,s0,i0,b0,o0,t0,y1,FALSE
w_466_2016,w_466_2016_g1,w_466_2016_g1_n0_f0,w,466,2016,Grazed,Non-native,Not forb,Goat,New plot,g1,n0,f0,s0,i0,b0,o0,t0,y1,FALSE
w_466_2016,w_466_2016_g1,w_466_2016_g1_n0_f1,w,466,2016,Grazed,Non-native,Forb,Goat,New plot,g1,n0,f1,s0,i0,b0,o0,t0,y1,FALSE
w_466_2016,w_466_2016_g1,w_466_2016_g1_n1_f0,w,466,2016,Grazed,Native,Not forb,Goat,New plot,g1,n1,f0,s0,i0,b0,o0,t0,y1,FALSE
w_466_2016,w_466_2016_g1,w_466_2016_g1_n1_f1,w,466,2016,Grazed,Native,Forb,Goat,New plot,g1,n1,f1,s0,i0,b0,o0,t0,y1,FALSE
w_466_2016,w_466_2016_g0,w_466_2016_g0_n0_f0,w,466,2016,Ungrazed,Non-native,Not forb,Goat,New plot,g0,n0,f0,s0,i0,b0,o0,t0,y1,FALSE
w_466_2016,w_466_2016_g0,w_466_2016_g0_n0_f1,w,466,2016,Ungrazed,Non-native,Forb,Goat,New plot,g0,n0,f1,s0,i0,b0,o0,t0,y1,FALSE
w_466_2016,w_466_2016_g0,w_466_2016_g0_n1_f0,w,466,2016,Ungrazed,Native,Not forb,Goat,New plot,g0,n1,f0,s0,i0,b0,o0,t0,y1,FALSE
w_466_2016,w_466_2016_g0,w_466_2016_g0_n1_f1,w,466,2016,Ungrazed,Native,Forb,Goat,New plot,g0,n1,f1,s0,i0,b0,o0,t0,y1,FALSE
w_467_2016,w_467_2016_g1,w_467_2016_g1_n0_f0,w,467,2016,Grazed,Non-native,Not forb,Goat,New plot,g1,n0,f0,s0,i0,b0,o0,t0,y1,FALSE
w_467_2016,w_467_2016_g1,w_467_2016_g1_n0_f1,w,467,2016,Grazed,Non-native,Forb,Goat,New plot,g1,n0,f1,s0,i0,b0,o0,t0,y1,FALSE
w_467_2016,w_467_2016_g1,w_467_2016_g1_n1_f0,w,467,2016,Grazed,Native,Not forb,Goat,New plot,g1,n1,f0,s0,i0,b0,o0,t0,y1,FALSE
w_467_2016,w_467_2016_g1,w_467_2016_g1_n1_f1,w,467,2016,Grazed,Native,Forb,Goat,New plot,g1,n1,f1,s0,i0,b0,o0,t0,y1,FALSE
w_467_2016,w_467_2016_g0,w_467_2016_g0_n0_f0,w,467,2016,Ungrazed,Non-native,Not forb,Goat,New plot,g0,n0,f0,s0,i0,b0,o0,t0,y1,FALSE
w_467_2016,w_467_2016_g0,w_467_2016_g0_n0_f1,w,467,2016,Ungrazed,Non-native,Forb,Goat,New plot,g0,n0,f1,s0,i0,b0,o0,t0,y1,FALSE
w_467_2016,w_467_2016_g0,w_467_2016_g0_n1_f0,w,467,2016,Ungrazed,Native,Not forb,Goat,New plot,g0,n1,f0,s0,i0,b0,o0,t0,y1,FALSE
w_467_2016,w_467_2016_g0,w_467_2016_g0_n1_f1,w,467,2016,Ungrazed,Native,Forb,Goat,New plot,g0,n1,f1,s0,i0,b0,o0,t0,y1,FALSE
w_468_2016,w_468_2016_g1,w_468_2016_g1_n0_f0,w,468,2016,Grazed,Non-native,Not forb,Goat,New plot,g1,n0,f0,s0,i0,b0,o0,t0,y1,FALSE
w_468_2016,w_468_2016_g1,w_468_2016_g1_n0_f1,w,468,2016,Grazed,Non-native,Forb,Goat,New plot,g1,n0,f1,s0,i0,b0,o0,t0,y1,FALSE
w_468_2016,w_468_2016_g1,w_468_2016_g1_n1_f0,w,468,2016,Grazed,Native,Not forb,Goat,New plot,g1,n1,f0,s0,i0,b0,o0,t0,y1,FALSE
w_468_2016,w_468_2016_g1,w_468_2016_g1_n1_f1,w,468,2016,Grazed,Native,Forb,Goat,New plot,g1,n1,f1,s0,i0,b0,o0,t0,y1,FALSE
w_468_2016,w_468_2016_g0,w_468_2016_g0_n0_f0,w,468,2016,Ungrazed,Non-native,Not forb,Goat,New plot,g0,n0,f0,s0,i0,b0,o0,t0,y1,FALSE
w_468_2016,w_468_2016_g0,w_468_2016_g0_n0_f1,w,468,2016,Ungrazed,Non-native,Forb,Goat,New plot,g0,n0,f1,s0,i0,b0,o0,t0,y1,FALSE
w_468_2016,w_468_2016_g0,w_468_2016_g0_n1_f0,w,468,2016,Ungrazed,Native,Not forb,Goat,New plot,g0,n1,f0,s0,i0,b0,o0,t0,y1,FALSE
w_468_2016,w_468_2016_g0,w_468_2016_g0_n1_f1,w,468,2016,Ungrazed,Native,Forb,Goat,New plot,g0,n1,f1,s0,i0,b0,o0,t0,y1,FALSE
w_470_2016,w_470_2016_g1,w_470_2016_g1_n0_f0,w,470,2016,Grazed,Non-native,Not forb,Goat,New plot,g1,n0,f0,s0,i0,b0,o0,t0,y1,FALSE
w_470_2016,w_470_2016_g1,w_470_2016_g1_n0_f1,w,470,2016,Grazed,Non-native,Forb,Goat,New plot,g1,n0,f1,s0,i0,b0,o0,t0,y1,FALSE
w_470_2016,w_470_2016_g1,w_470_2016_g1_n1_f0,w,470,2016,Grazed,Native,Not forb,Goat,New plot,g1,n1,f0,s0,i0,b0,o0,t0,y1,FALSE
w_470_2016,w_470_2016_g1,w_470_2016_g1_n1_f1,w,470,2016,Grazed,Native,Forb,Goat,New plot,g1,n1,f1,s0,i0,b0,o0,t0,y1,FALSE
w_470_2016,w_470_2016_g0,w_470_2016_g0_n0_f0,w,470,2016,Ungrazed,Non-native,Not forb,Goat,New plot,g0,n0,f0,s0,i0,b0,o0,t0,y1,FALSE
w_470_2016,w_470_2016_g0,w_470_2016_g0_n0_f1,w,470,2016,Ungrazed,Non-native,Forb,Goat,New plot,g0,n0,f1,s0,i0,b0,o0,t0,y1,FALSE
w_470_2016,w_470_2016_g0,w_470_2016_g0_n1_f0,w,470,2016,Ungrazed,Native,Not forb,Goat,New plot,g0,n1,f0,s0,i0,b0,o0,t0,y1,FALSE
w_470_2016,w_470_2016_g0,w_470_2016_g0_n1_f1,w,470,2016,Ungrazed,Native,Forb,Goat,New plot,g0,n1,f1,s0,i0,b0,o0,t0,y1,FALSE
w_471_2016,w_471_2016_g1,w_471_2016_g1_n0_f0,w,471,2016,Grazed,Non-native,Not forb,Goat,New plot,g1,n0,f0,s0,i0,b0,o0,t0,y1,FALSE
w_471_2016,w_471_2016_g1,w_471_2016_g1_n0_f1,w,471,2016,Grazed,Non-native,Forb,Goat,New plot,g1,n0,f1,s0,i0,b0,o0,t0,y1,FALSE
w_471_2016,w_471_2016_g1,w_471_2016_g1_n1_f0,w,471,2016,Grazed,Native,Not forb,Goat,New plot,g1,n1,f0,s0,i0,b0,o0,t0,y1,FALSE
w_471_2016,w_471_2016_g1,w_471_2016_g1_n1_f1,w,471,2016,Grazed,Native,Forb,Goat,New plot,g1,n1,f1,s0,i0,b0,o0,t0,y1,FALSE
w_471_2016,w_471_2016_g0,w_471_2016_g0_n0_f0,w,471,2016,Ungrazed,Non-native,Not forb,Goat,New plot,g0,n0,f0,s0,i0,b0,o0,t0,y1,FALSE
w_471_2016,w_471_2016_g0,w_471_2016_g0_n0_f1,w,471,2016,Ungrazed,Non-native,Forb,Goat,New plot,g0,n0,f1,s0,i0,b0,o0,t0,y1,FALSE
w_471_2016,w_471_2016_g0,w_471_2016_g0_n1_f0,w,471,2016,Ungrazed,Native,Not forb,Goat,New plot,g0,n1,f0,s0,i0,b0,o0,t0,y1,FALSE
w_471_2016,w_471_2016_g0,w_471_2016_g0_n1_f1,w,471,2016,Ungrazed,Native,Forb,Goat,New plot,g0,n1,f1,s0,i0,b0,o0,t0,y1,FALSE
w_472_2016,w_472_2016_g1,w_472_2016_g1_n0_f0,w,472,2016,Grazed,Non-native,Not forb,Goat,New plot,g1,n0,f0,s0,i0,b0,o0,t0,y1,FALSE
w_472_2016,w_472_2016_g1,w_472_2016_g1_n0_f1,w,472,2016,Grazed,Non-native,Forb,Goat,New plot,g1,n0,f1,s0,i0,b0,o0,t0,y1,FALSE
w_472_2016,w_472_2016_g1,w_472_2016_g1_n1_f0,w,472,2016,Grazed,Native,Not forb,Goat,New plot,g1,n1,f0,s0,i0,b0,o0,t0,y1,FALSE
